   194.00000   441.23057   0.168802E+04   0.135073E+04   0.337285E+03   0.164731E+03   0.425348E+02   0.130019E+03  -0.845152E-04
   195.00000   442.68071   0.168802E+04   0.135517E+04   0.332847E+03   0.166683E+03   0.374545E+02   0.128709E+03  -0.786639E-04
   196.00000   451.00885   0.168639E+04   0.138067E+04   0.305726E+03   0.140886E+03   0.372189E+02   0.127622E+03  -0.710249E-04
   197.00000   458.81709   0.168462E+04   0.140457E+04   0.280046E+03   0.111367E+03   0.418496E+02   0.126829E+03  -0.628724E-04
   198.00000   457.95873   0.168441E+04   0.140194E+04   0.282464E+03   0.105595E+03   0.505393E+02   0.126330E+03  -0.552864E-04
   199.00000   447.44218   0.168611E+04   0.136975E+04   0.316359E+03   0.128517E+03   0.617559E+02   0.126086E+03  -0.488258E-04
   200.00000   434.93625   0.168826E+04   0.133147E+04   0.356798E+03   0.157347E+03   0.734422E+02   0.126009E+03  -0.434788E-04
   201.00000   430.15246   0.168895E+04   0.131682E+04   0.372131E+03   0.162759E+03   0.833553E+02   0.126017E+03  -0.387595E-04
   202.00000   436.07510   0.168756E+04   0.133495E+04   0.352605E+03   0.137042E+03   0.895283E+02   0.126034E+03  -0.339019E-04
   203.00000   446.26012   0.168542E+04   0.136613E+04   0.319289E+03   0.102482E+03   0.907310E+02   0.126076E+03  -0.281271E-04
   204.00000   450.89990   0.168456E+04   0.138033E+04   0.304228E+03   0.913015E+02   0.867508E+02   0.126175E+03  -0.209674E-04
